91f5495940466e40a2945c6d9ea898ce135b34ee,9984142,abcat0701002,Assassins creed,2011-08-28 17:10:15.378,2011-08-28 17:10:00.299
391f97db26263df7174a28d4237bf0f8d8641178,2107458,abcat0701002,Battlefield 3,2011-09-02 20:58:24.398,2011-09-02 20:58:09.425
0533f3c65440b13ef24ca61bafdf62a912c65a2e,2095189,abcat0701002,Skyrim,2011-10-26 18:07:51.04,2011-10-26 18:07:32.516
ffff8ecfaaf3f1fab67c8f6739c131ec818dd4a6,2953607,abcat0701002,Limited edition forza 4,2011-10-04 23:55:33.776,2011-10-04 23:55:15.853
62733b884e50e56792514017dbf464f2d2fb1e2c,9854804,abcat0701002,gears of war xbox,2011-09-19 16:59:33.212,2011-09-19 16:59:11.916
c0df6a84b5c30f6221130473f8daae68e3594248,2633149,abcat0701002,Rocksmith,2011-10-26 22:59:43.57,2011-10-26 22:57:57.089
f072b1233fdb0ccbf4e39072fab38b9997df34f8,2173065,abcat0701002,Batmanarkham city,2011-10-05 20:17:10.045,2011-10-05 20:17:00.565
7020a824ecafffe084d64dd9bd53239619e69be6,2977637,abcat0701002,nba,2011-10-02 20:14:50.554,2011-10-02 20:12:03.977
a121ee3e5df534cf89b2826fd69700e1de9e5563,2107458,abcat0701002,Battlefield 3,2011-10-16 18:19:06.274,2011-10-16 18:18:51.518
d26e9a327f56dbc2fe5f8c8c4e3cb7718a3be85e,2628429,abcat0701002,LaborDay_VideoGames_20110902,2011-09-04 07:27:02.198,2011-09-04 07:26:49.283
58f1b94ce664c168f31bf2d234855cd743d1bbb3,2633103,abcat0701002,Guitar smith,2011-10-23 02:05:05.045,2011-10-23 02:03:29.938
cb3e78fcee9eb01c232f098623fbcf7faf7f3c9c,9902347,abcat0701002,black oops,2011-09-10 12:50:04.95,2011-09-10 12:49:41.693
bb6d06e50c33b117f2d185f05ca9ad340771a2e8,2704058,abcat0701002,Fifa 12,2011-09-23 13:37:01.231,2011-09-23 13:36:39.563
19ea1d76250046ed8faf3227724a43c2dda84026,2633149,abcat0701002,Rocksmith,2011-10-15 20:17:25.152,2011-10-15 20:16:32.494
7acdab301c1f4e182f74ee4af7782c46ed9c8d7d,9902347,abcat0701002,Gears of war 3 remote,2011-09-06 01:14:44.016,2011-09-06 01:14:34.688
122a828092e6a1873ec9d8f6ac97509cc0da5374,3071408,abcat0701002,spiderman,2011-10-26 00:22:46.752,2011-10-26 00:21:51.831
a249989fdb05edc0a830bbc326709baf3ee51375,2173065,abcat0701002,Batman arkam,2011-10-16 10:16:32.58,2011-10-16 10:16:22.291
3e4c041f3891d6f49fd1264d723ed601837d973a,3559384,abcat0701002,sims 3,2011-10-30 15:21:06.202,2011-10-30 15:20:30.181
f812c414a6b37ed92cb90a5c6e0be1de6b448fbb,2032076,abcat0701002,gears of war,2011-09-21 21:50:23.837,2011-09-21 21:49:17.045
16963b9170aa34487d2311f4054db59f568c927b,2375195,abcat0701002,x-box 360,2011-10-05 18:47:17.797,2011-10-05 18:47:05.604
31663150d9f976779865ee0eba8a6937b54b0890,2945052,abcat0701002,Call of duty modern warfare 3,2011-10-23 20:09:36.705,2011-10-23 20:06:06.932
f0ea1b475feca098d8c56b97020bd39601f6ef09,3046603,abcat0701002,1342081 1342106 1342115 1342124,2011-10-18 13:55:51.7,2011-10-18 13:54:21.726
0c97904f2f59697da2f54a9c18839fe930d946b0,1066233,abcat0701002,Guitar hero drum,2011-09-02 10:04:43.092,2011-09-02 10:03:56.959
3587786c9a4bc9bcd30b935b26c92dae77315b5d,3244621,abcat0701002,Skyrim,2011-10-29 23:51:06.553,2011-10-29 23:49:48.562
66925730c9a8c59da42fe3eee686779092c1b99f,2467183,abcat0701002,Gears of war,2011-09-01 12:27:47.105,2011-09-01 12:27:07.245
40ced221612422c6f50e9b71d49f2a3f48babab2,2107458,abcat0701002,battlefield 3,2011-10-24 11:05:58.059,2011-10-24 11:05:20.239
2fc9fd4ef38973f16a63ba848aeda2332d3c2eb6,2633149,abcat0701002,rocksmith,2011-10-21 23:35:00.881,2011-10-21 23:33:11.709
35bcd92beaf50c844a4e47f4049ac6d085e250fa,2671044,abcat0701002,Xmen,2011-09-27 20:29:19.549,2011-09-27 20:29:05.663
860999577ff6e9825f1bef5dc1faf8d4bea5ea3d,2945052,abcat0701002,Modern warfare 3,2011-10-30 16:33:59.065,2011-10-30 16:30:33.189
b43c775fb186feaaf3dc8065a5af661b6f8a8547,2107458,abcat0701002,Battlefield_3_2011,2011-10-10 09:41:45.707,2011-10-10 09:41:34.971
7b26e8c1b6bd0297148f59a2be7761015f315905,2670133,abcat0701002,call of duty modern warefare 3,2011-10-15 00:20:52.958,2011-10-15 00:20:35.701
168e8f044906f8ac55e1ff3c8d567ccc06e2dbcb,1617038,abcat0701002,LaborDay_VideoGames_20110902,2011-09-05 15:36:06.99,2011-09-05 15:35:57.071
ac4de0d8b44301154de02a15b5538aff5378057d,2107458,abcat0701002,Battlefield 3,2011-10-28 22:42:37.252,2011-10-28 22:42:06.238
a187864c655cdab1e0167425fe0fccb2d36cb459,9854804,abcat0701002,gears of war 3,2011-09-19 19:29:47.157,2011-09-19 19:29:10.758
d233f7c90e59f7a6c5295aba4663fa5713a4dbf0,1032361,abcat0701002,need for speed,2011-10-26 00:48:35.401,2011-10-26 00:48:09.27
3e8e62f04d4d5fa21dd35ba1b55ef4738161a9f6,3455398,abcat0701002,xbox elite,2011-10-25 23:00:11.427,2011-10-25 23:00:01.569
d38f78f6a93aac7923779a07e27368732d4b7afb,9854804,abcat0701002,Gears of war,2011-09-16 17:54:09.837,2011-09-16 17:52:40.312
0b98c0830ffc5e7404a7292e56b5f57fa36fa16d,2078113,abcat0701002,Forza,2011-10-18 16:54:05.71,2011-10-18 16:53:12.556
15f391f720ff0311448e709447dea0020f3dc5be,2173065,abcat0701002,Batman:arkham city,2011-10-18 12:31:03.788,2011-10-18 12:30:34.644
9b2c19e67cbb59b0f8c58649b4d0a5c8371097b6,3046066,abcat0701002,Rocksmith,2011-10-21 18:09:34.69,2011-10-21 18:08:36.739
7ee9dd73c3772f2425792c3a0a02ad3b8daabd52,2340293,abcat0701002,Xbox 360 NCAA football,2011-09-15 12:48:59.775,2011-09-15 12:47:27.19
cc13662ebc26131717643a4853d27e710d082e97,2977637,abcat0701002,NBA 2k12,2011-09-07 15:26:36.951,2011-09-07 15:26:00.443
df59073e2fbe2c4eb72d206a8623709f3cdcf78e,2823899,abcat0701002,Kinect,2011-08-31 13:59:20.869,2011-08-31 13:57:21.341
4f9983463f7157e1f2758a9d54d52370e3769574,2670133,abcat0701002,modern warfare 3,2011-10-22 16:36:05.961,2011-10-22 16:34:08.111
0e5a7425734df11aa8885f0d1e6bcf089e609f68,2375195,abcat0701002,Madden 12,2011-08-29 21:12:24.631,2011-08-29 21:11:47.25
543d9080b64218bae2c991168d86e0625208ea89,2977637,abcat0701002,Android,2011-10-10 17:49:35.048,2011-10-10 17:45:16.085
d9ea8bab17f280f645bc02d3b01860c72a636e8f,2628429,abcat0701002,LaborDay_VideoGames_20110902,2011-09-05 04:53:05.345,2011-09-05 04:52:46.057
be442c20c18517a63612e98ebd9ae248ae8a6ae6,9854804,abcat0701002,gears of war 3,2011-09-18 15:24:46.935,2011-09-18 15:24:35.458
2265e499510a9ebcd4b6e5adc17aa815682c5fe0,2107458,abcat0701002,Battlefield 3,2011-08-17 11:22:41.181,2011-08-17 11:22:30.645
29d95d49dcdbf79ff38091b9661d6f3923481f86,2173065,abcat0701002,batman,2011-10-18 09:42:01.115,2011-10-18 09:41:56.129
404405ebbd01758a1d8f34c363a642e0b76807e8,2107458,abcat0701002,battlefield,2011-10-24 08:55:11.483,2011-10-24 08:54:54.197
639f8ea4793d469d8fc40933c73dabd68724c1d2,2541184,abcat0701002,Dead island,2011-09-07 17:50:38.93,2011-09-07 17:48:57.264
fcf074111326aec4cea649db56687fbb4c458dee,9791614,abcat0701002,madden,2011-08-30 10:36:19.643,2011-08-30 10:35:41.029
1ae8207a8c7812bb8d8f1a7c618788f27983918e,2856517,abcat0701002,Halo anniversary,2011-10-17 21:30:26.869,2011-10-17 21:30:12.474
ca665c6d3f808781190ea36c45b497cfb5f3dfd1,9385809,abcat0701002,joe,2011-10-19 22:20:22.412,2011-10-19 22:20:03.385
091aad3a6d1655c5dbff36260f12813abae6370d,1012721,abcat0701002,sims 3,2011-09-06 14:45:12.164,2011-09-06 14:42:40.851
e90f448788fd3d92cff40708a298fcc2b13e4d23,9936089,abcat0701002,medal of honor,2011-10-10 17:45:45.233,2011-10-10 17:45:09.767
96979359349c866111520df7f73b01c7877c9a52,9254111,abcat0701002,halo 3,2011-10-19 22:24:36.958,2011-10-19 22:23:49.314
1e87f8d2ebe1c7d4e156167317d1df0274cfbc6f,2889044,abcat0701002,Deus ex,2011-09-09 15:35:30.258,2011-09-09 15:33:19.671
6114ba30074ccad9c7e70add6834b74c23deb1bc,9791723,abcat0701002,Ncaa football,2011-08-20 15:20:20.19,2011-08-20 15:19:16.96
c7992fb267d024bcf3b15a9a27783c4357eb129d,2107458,abcat0701002,bf3,2011-10-21 04:49:17.243,2011-10-21 04:48:45.636
b4301279be2b328b091fdca0aaebaf7a1e55c9f9,2758085,abcat0701002,dark souls collectors,2011-10-16 17:48:28.852,2011-10-16 17:47:53.663
c3d946bfd7e97f87f026249f3e973926954fbe83,2856517,abcat0701002,Halo,2011-10-11 10:16:30.901,2011-10-11 10:15:53.653
84189d3e65c8fbaba5e1596243a457f30c65df7a,2173065,abcat0701002,Batman arkham city,2011-09-02 03:00:09.763,2011-09-02 03:00:00.573
63aa668fbbe038bb16e67345c76b01e84ec52473,2078113,abcat0701002,xbox,2011-10-25 23:26:04.376,2011-10-25 23:25:51.607
3f1d4ad2f25d52137f1d47d9240e9c387ae78088,2173065,abcat0701002,Arkham city,2011-08-31 12:15:26.283,2011-08-31 12:14:55.25
d80b88295cbc32a8fe056580bb327d25066b153e,2107458,abcat0701002,battlefield 3,2011-09-12 16:25:00.87,2011-09-12 16:24:50.794
1228f90410a2b14482b3cf31368b2d6adf9aa330,2107458,abcat0701002,Battlefield 3,2011-10-08 12:19:01.111,2011-10-08 12:18:49.469
ceec2deac0700bfd7f5d635ac58a143d27b410e7,9854804,abcat0701002,Gears of war 3,2011-09-16 07:51:00.158,2011-09-16 07:49:47.723
ec1a5639065621e07fb1c1c9c8ef0a0904d50710,2953607,abcat0701002,forza 4,2011-10-11 10:50:34.792,2011-10-11 10:50:20.823
64c6a659f64bb270af9e04b776ba9f7183b04de4,2173065,abcat0701002,Batman arkam city,2011-09-23 02:11:04.448,2011-09-23 02:10:48.929
29d79b543ad5f0718fc060143415bd28c6f48aeb,2953607,abcat0701002,forza,2011-10-26 00:16:34.61,2011-10-26 00:15:58.804
e0e75d273c27dcf00fc24d13a0535863c05a7f2c,1685052,abcat0701002,Dragon age 2,2011-10-11 16:04:54.523,2011-10-11 16:03:38.851
753118245e0ce9f0e84d131cc4af92ce707547a8,9902347,abcat0701002,Xbox 360 consul,2011-09-07 09:17:09.182,2011-09-07 09:16:52.737
33aa70f03e0bf148b63861d7b2f83f932ae27df4,1078792,abcat0701002,mortal combat,2011-08-28 09:46:52.734,2011-08-28 09:45:51.18
60a2233239fd935894be395514d0542a1f34a451,2670133,abcat0701002,Modern warfare 3,2011-09-08 20:10:14.745,2011-09-08 20:09:57.997
c2fb78793d649e5d53bc8218743653864e3e78ce,9701377,abcat0701002,xbox 360,2011-08-21 13:37:42.555,2011-08-21 13:36:31.421
97a5574f95f800df965d00599c70fdb058dc2091,2704058,abcat0701002,xbox360,2011-09-29 12:45:09.494,2011-09-29 12:42:59.472
f07daf08273a339237e0c9f96c3554e74058dc6f,2670133,abcat0701002,call of duty modern warfare,2011-08-12 12:19:50.046,2011-08-12 12:19:00.551
8e4fb8963d7d7c0a819c52223717fba665882a01,2107458,abcat0701002,Battlefield,2011-10-20 18:59:11.584,2011-10-20 18:58:41.859
681e521053ae504361121c18900c3debd977cd21,2146641,abcat0701002,Portal 2,2011-08-31 21:54:45.958,2011-08-31 21:54:14.349
45192268b7a60ce323c289296c1fa842885d2427,2897116,abcat0701002,dance central,2011-09-27 07:25:59.809,2011-09-27 07:25:28.948
3a11c430633c9be40bd7a7d33884d1ae17e9d84e,2467129,abcat0701002,gears of war 3,2011-09-15 20:01:59.284,2011-09-15 20:01:42.86
07c064952fd2c7ef9c8e7a3c7ebfaa9489156f01,3447104,abcat0701002,Oblivion,2011-09-14 15:30:41.197,2011-09-14 15:29:58.311
3dfbaaeb19604bc863e01a4c5b62a6d8511eed78,2541184,abcat0701002,Dead island,2011-08-31 12:21:34.097,2011-08-31 12:21:12.501
c23829553564a87cab6730cae1088b860ded2d5b,2953607,abcat0701002,Forza 4,2011-10-15 18:41:23.518,2011-10-15 18:41:05.61
0207534a9c639a8307a590ab3c09ffd21a7c8a10,2670133,abcat0701002,Gears of war,2011-09-16 14:27:13.301,2011-09-16 14:26:29.207
ef6e99946c0750e942b8ddb72046dc840ef9f85e,2173065,abcat0701002,Batman,2011-10-06 20:18:59.574,2011-10-06 20:17:58.942
0d9790f9a3d12e95bcb619805e80fc876de02648,2598445,abcat0701002,Wipeout,2011-09-03 09:14:10.521,2011-09-03 09:13:49.717
691e9af4caad87f3d74cd316bb7e693211e0ea88,2330703,abcat0701002,saints row the third,2011-10-21 12:40:13.343,2011-10-21 12:40:07.252
57518acf93982c51cfdbb0c709b17d5cbed9d801,3152127,abcat0701002,Pes 2012,2011-09-21 19:11:11.199,2011-09-21 19:10:25.998
dcefd696a3d48bcd6d93dd9535c0f92aef6a0db1,2670133,abcat0701002,Mw3,2011-10-13 12:05:40.566,2011-10-13 12:04:54.37
79c2195f1a5c624c819fd03f9a6897a4abf318f8,2670133,abcat0701002,Modern warfae 3 hardened edition,2011-10-23 15:24:55.4,2011-10-23 15:24:30.064
e7feba328f81de230337c5fd9da9d4840bee73de,3046603,abcat0701002,Batman,2011-10-13 13:41:29.662,2011-10-13 13:38:04.096
841155b404e8161c2e896b130540b50372ee27d6,3046066,abcat0701002,Rocksmith,2011-10-27 10:00:29.142,2011-10-27 09:57:40.998
ab1b2b2b2bd8104eb7985a05c9747d750636694e,3046603,abcat0701002,Xbox 360,2011-09-19 20:19:33.423,2011-09-19 20:18:12.115
659fc471b212a9646a5e38929d09edaefda9ad22,2375195,abcat0701002,madden,2011-08-23 09:30:47.383,2011-08-23 09:30:07.663
9e9ce6ff56a468c25076acdd0fb52e35a3e72aac,2628429,abcat0701002,LaborDay_VideoGames_20110902,2011-09-05 12:19:46.477,2011-09-05 12:19:08.957
1ce18fab8badba61d1bd2dd6579f41670ed8c611,2633103,abcat0701002,Rochsmith,2011-10-16 08:21:31.913,2011-10-16 08:20:36.187
29d2114421785c6d08a124e9b08c3f68dcd21511,2212043,abcat0701002,Skylanders spyro,2011-09-04 16:39:38.672,2011-09-04 16:38:22.3
aca6da68c57fb16a53cff7840a693180704ee60a,2078113,abcat0701002,xbox360,2011-10-20 00:09:41.144,2011-10-20 00:09:25.803
76619af4deed67a7f5351c018b4ba8c28c20f99c,3447104,abcat0701002,elder scrolls iv,2011-09-10 19:00:45.173,2011-09-10 18:59:32.294
238c1885b4771fc1f5d6baf9b080bd25ef7ba94e,2107458,abcat0701002,Battlefield 3,2011-10-30 16:37:05.452,2011-10-30 16:36:59.891
4b227e75b9a90f7af66d00cba5a11190f3780cf8,3720071,abcat0701002,Puss,2011-10-25 12:23:42.304,2011-10-25 12:23:36.716
0466afd1cc49757ba5d7b59d3a5ca2ef9194590d,2977637,abcat0701002,Nab 2k12,2011-09-24 20:02:28.408,2011-09-24 20:02:12.914
aaea49d59a8aee2440fcf149f4ec0b572a438795,2375195,abcat0701002,Madden 12,2011-09-20 02:10:09.849,2011-09-20 02:08:10.448
366737a6db6f3a2287d01d9f1b7a8de71c553036,2670133,abcat0701002,mw3,2011-09-09 18:49:17.036,2011-09-09 18:48:06.329
beece9332dbc3a49d18f406de8a523f54bc1e591,2953607,abcat0701002,Forza 4,2011-08-27 22:46:36.809,2011-08-27 22:45:54.647
ce0ac4d1c04dbc6e50388672ee62f9e9387e13da,2613542,abcat0701002,assassins creed,2011-10-21 08:25:04.743,2011-10-21 08:24:39.645
ce56e2d2eeb2ba2591f5b7b67a5f9d65f958f959,8534204,abcat0701002,crash of the titans,2011-10-27 15:51:55.295,2011-10-27 15:50:19.013
c843d7c7e2aad7049b924a54411e420e2f341478,2903172,abcat0701002,Minecraft,2011-10-10 10:43:06.514,2011-10-10 10:42:56.929
de08b83a221eee5cdb6c86fbbcb2e99a18178bfe,2095189,abcat0701002,Skyrim,2011-10-29 17:29:47.713,2011-10-29 17:29:26.77
e5694bb4c4b68d09a59e37a4afddf125dbc17813,1930151,abcat0701002,Wii tiger woods,2011-10-22 12:38:58.066,2011-10-22 12:38:08.722
e25eab5e62bc646855525945d18bd45f88bcf083,2833031,abcat0701002,Black ops,2011-10-16 15:55:56.919,2011-10-16 15:55:39.248
e413fe4eebb61f2f6b324872b81fee1d54e91385,1251132,abcat0701002,Deus ex,2011-08-30 15:06:38.106,2011-08-30 15:06:28.68
d66fd66793f7194d007998bfb5ba3d9861e902e4,9854668,abcat0701002,halo reach collectors,2011-09-24 01:47:40.51,2011-09-24 01:45:16.885
29e55e7463b776e5240c84710d3ef7df36c80b4a,2704058,abcat0701002,FIFA 12,2011-08-30 14:27:04.382,2011-08-30 14:26:55.487
b4305a4023dae0f185c57071a5f07beeac369542,2078113,abcat0701002,Forza 4,2011-10-11 16:19:14.519,2011-10-11 16:19:03.416
cff82cb6d6126670380c3844cb724cf403afa9f5,2095189,abcat0701002,Elder scrolls,2011-10-18 09:08:47.386,2011-10-18 09:08:25.302
620c955d6b3e999c234f327c519db2c938dc2b2d,9927328,abcat0701002,xmen,2011-09-29 08:21:30.386,2011-09-29 08:20:47.071
46e4f83a73bde0876fe52fbf62f4dc2bda9b1492,2712876,abcat0701002,Catherine,2011-08-13 17:54:16.345,2011-08-13 17:53:56.278
bc1490dbc61032ed333f95740ec9c56f0a697df6,9854804,abcat0701002,Gears of war 3,2011-09-20 08:28:46.88,2011-09-20 08:28:33.747
c948245bccb0fd720eb48218f9b15dd119302e8c,2633149,abcat0701002,rocksmith,2011-10-26 22:26:15.56,2011-10-26 22:26:07.872
c7fc1570de237b457efc07500020c28e06c3c56b,2432045,abcat0701002,skate 3,2011-09-10 22:08:52.551,2011-09-10 22:07:35.571
eb46ade80ab11301f8b7648cd7f973c1a7226534,2977637,abcat0701002,2k12,2011-10-04 16:51:57.167,2011-10-04 16:51:33.508
c156185c0b53ed6b2131463f3633d0ac47426943,9487067,abcat0701002,Borderlands,2011-10-20 14:00:47.084,2011-10-20 13:59:36.333
ae71585b62ec9444fa691ee52910d0fd1268e16e,2173065,abcat0701002,batman,2011-10-09 00:17:21.325,2011-10-09 00:16:50.04
67f348b319b1990a6034e2eda3cc13c3a65dd3a4,9854804,abcat0701002,xbox 360 games,2011-10-19 22:09:51.194,2011-10-19 22:09:02.392
31f0c10d71e0d860e51e07b79d0ba69aeb71c61f,9854804,abcat0701002,Gears of war 3,2011-09-13 18:59:39.666,2011-09-13 18:58:48.897
b6488935f65477d4951118b25670f4322401c862,3650081,abcat0701002,price match,2011-10-19 21:42:17.869,2011-10-19 21:41:32.493
db4a28bfb6cf4cb5709d9360878e8cfd2bb0321d,2107458,abcat0701002,battlefield 3,2011-10-19 14:04:55.625,2011-10-19 14:04:44.287
eaa3547fab75e2bdcecc659f47de8f9707c709bb,2541184,abcat0701002,Dead island xbox,2011-09-11 15:37:04.245,2011-09-11 15:36:53.432
6f7ec60924f5067ffae36ab7df612d9a9eec75c6,2467129,abcat0701002,Gears of war 3,2011-09-08 20:42:40.557,2011-09-08 20:39:18.987
0d63202e6d2c2b0c196c427828c8df60cfc53afd,2107458,abcat0701002,Battlefield,2011-10-25 08:30:23.662,2011-10-25 08:28:05.85
3c0e9be44efae6c7fb42690865111515aec6cf21,9166797,abcat0701002,resident evil,2011-10-25 23:19:35.768,2011-10-25 23:19:19.982
a942d1dea71338e5062855a48ad4057a14d1d000,2953607,abcat0701002,Froza 4,2011-10-04 23:26:10.741,2011-10-04 23:26:03.451
cb6ceba445c15a027fc1116a3bebe8604cd9b611,2095189,abcat0701002,skyrim,2011-10-30 20:32:15.815,2011-10-30 20:32:08.16
1460b7a235ef4309983470af20d5fad9e2d938c8,2670133,abcat0701002,modern warfare 3,2011-10-25 15:32:10.449,2011-10-25 15:31:16.131
88a285c4cd1f45fb872bc610bd20144d64389586,2173065,abcat0701002,batman,2011-10-11 00:41:45.493,2011-10-11 00:41:25.866
6e51e03ad667ad86e5b1b3790cd0cfd3b5878e61,2107458,abcat0701002,Xbox 360,2011-10-30 17:44:34.934,2011-10-30 17:43:49.604
b5894ddac002c7e0f222c8c92ce6c9dac97dd1c1,9854804,abcat0701002,gears of war 3,2011-09-19 13:13:30.122,2011-09-19 13:13:07.132
dfb2c7bc1fafa1262c811d93081d91d2f0f4961e,2541184,abcat0701002,Dead island,2011-09-07 17:17:45.288,2011-09-07 17:16:48.657
e7f9fd07315d50cd1c39fe05a8969a5e3807ba8c,9713872,abcat0701002,Halo 3 helmet with searchlights,2011-09-03 23:12:53.575,2011-09-03 23:12:06.21
8f0d6806e2d60dcf9b7176596f779b0f5467c7d9,9854804,abcat0701002,GEars of war,2011-09-21 15:41:03.246,2011-09-21 15:40:55.376
72275296f81772693395d61e881d8209026e025e,2375195,abcat0701002,madden,2011-10-20 14:17:57.302,2011-10-20 14:17:50.566
2f26b2cb60d063051d62bb776bce37d339e8c07f,2670133,abcat0701002,Mw3,2011-10-30 16:33:04.264,2011-10-30 16:32:45.482
653648c060848527fce720c84fe93eb2e5b6612d,9854804,abcat0701002,Gears of war 3,2011-08-12 13:36:22.199,2011-08-12 13:36:11.136
efff4eb87bf92fd977b2230ec0b303f28c6ce71d,2078113,abcat0701002,Forza 4,2011-09-05 09:36:33.261,2011-09-05 09:36:15.253
76b4a627468bc2bd5ea48bcd77ce60747a99c7fd,2541184,abcat0701002,Dead island,2011-10-31 01:27:27.47,2011-10-31 01:26:52.202
9eff98dd9823356b447ca0868f8c986ffa84f035,2541184,abcat0701002,Dead island,2011-09-17 16:31:02.402,2011-09-17 16:27:44.229
06ab012cdf4f30d6cc8fd3195567ac2b43c3bda1,2670133,abcat0701002,Mw3,2011-10-25 21:31:42.387,2011-10-25 21:31:33.941
079ba19c7cc6b157c1d589cf9f90ecb24c7813c3,2107458,abcat0701002,Battlefield,2011-10-26 14:34:51.494,2011-10-26 14:34:40.158
d3e03900c5cffd815f911e9a120512a8287cff49,1974315,abcat0701002,wwe,2011-10-26 00:33:09.933,2011-10-26 00:31:43.653
baac6a5a6462117cf233e93a58b1f71f1b57d567,2173065,abcat0701002,Batman,2011-10-12 15:18:44.108,2011-10-12 15:18:26.343
edbb392ca0f900f5c9484920207ed4adaed3fba7,1580049,abcat0701002,dance central,2011-10-17 10:05:12.955,2011-10-17 10:04:39.36
9a60451692a66dcc55bb068fb6f3084674bf83f4,2541184,abcat0701002,Dead island,2011-09-22 14:02:29.996,2011-09-22 14:02:19.692
